sample_index,time_s,voltage_mV
4391,8.782,2.42242
4392,8.784,2.42322
4393,8.786,2.46996
4394,8.788,2.45143
4395,8.79,2.44015
4396,8.792,2.45546
4397,8.794,2.46352
4398,8.796,2.46029
4399,8.798,2.46352
4400,8.8,2.46029
4401,8.802,2.46271
4402,8.804,2.46029
4403,8.806,2.47319
4404,8.808,2.47238
4405,8.81,2.46432
4406,8.812,2.44901
4407,8.814,2.48125
4408,8.816,2.45788
4409,8.818,2.45868
4410,8.82,2.43853
4411,8.822,2.44095
4412,8.824,2.44095
4413,8.826,2.43612
4414,8.828,2.43853
4415,8.83,2.45143
4416,8.832,2.44418
4417,8.834,2.44256
4418,8.836,2.44498
4419,8.838,2.45304
4420,8.84,2.44337
4421,8.842,2.44498
4422,8.844,2.45707
4423,8.846,2.45143
4424,8.848,2.45465
4425,8.85,2.47399
4426,8.852,2.46835
4427,8.854,2.47158
4428,8.856,2.46513
4429,8.858,2.45546
4430,8.86,2.45465
4431,8.862,2.44901
4432,8.864,2.45304
4433,8.866,2.43692
4434,8.868,2.45223
4435,8.87,2.44982
4436,8.872,2.46029
4437,8.874,2.46432
4438,8.876,2.4619
4439,8.878,2.47883
4440,8.88,2.47722
4441,8.882,2.49897
4442,8.884,2.49817
4443,8.886,2.50462
4444,8.888,2.51267
4445,8.89,2.51751
4446,8.892,2.51832
4447,8.894,2.51912
4448,8.896,2.54491
4449,8.898,2.53282
4450,8.9,2.53685
4451,8.902,2.53685
4452,8.904,2.53846
4453,8.906,2.53846
4454,8.908,2.5304
4455,8.91,2.53846
4456,8.912,2.52396
4457,8.914,2.51267
4458,8.916,2.5304
4459,8.918,2.52637
4460,8.92,2.52073
4461,8.922,2.52154
4462,8.924,2.51751
4463,8.926,2.52073
4464,8.928,2.51267
4465,8.93,2.52073
4466,8.932,2.5167
4467,8.934,2.50945
4468,8.936,2.51348
4469,8.938,2.52396
4470,8.94,2.51509
4471,8.942,2.5159
4472,8.944,2.52073
4473,8.946,2.52476
4474,8.948,2.52879
4475,8.95,2.54733
4476,8.952,2.52476
4477,8.954,2.51751
4478,8.956,2.51106
4479,8.958,2.503
4480,8.96,2.503
4481,8.962,2.49978
4482,8.964,2.49575
4483,8.966,2.49253
4484,8.968,2.4885
4485,8.97,2.47963
4486,8.972,2.47963
4487,8.974,2.46674
4488,8.976,2.44901
4489,8.978,2.4893
4490,8.98,2.47399
4491,8.982,2.46755
4492,8.984,2.46432
4493,8.986,2.46593
4494,8.988,2.44579
4495,8.99,2.4619
4496,8.992,2.46674
4497,8.994,2.45868
4498,8.996,2.44901
4499,8.998,2.4474
4500,9.0,2.4611
4501,9.002,2.46029
4502,9.004,2.45626
4503,9.006,2.44982
4504,9.008,2.43853
4505,9.01,2.44095
4506,9.012,2.42564
4507,9.014,2.43128
4508,9.016,2.42806
4509,9.018,2.43209
4510,9.02,2.42161
4511,9.022,2.40872
4512,9.024,2.40549
4513,9.026,2.40227
4514,9.028,2.40872
4515,9.03,2.40711
4516,9.032,2.42242
4517,9.034,2.40952
4518,9.036,2.40711
4519,9.038,2.41033
4520,9.04,2.41839
4521,9.042,2.40469
4522,9.044,2.4063
4523,9.046,2.4063
4524,9.048,2.40147
4525,9.05,2.4063
4526,9.052,2.39744
4527,9.054,2.40952
4528,9.056,2.40388
4529,9.058,2.38938
4530,9.06,2.39744
4531,9.062,2.37971
4532,9.064,2.38374
4533,9.066,2.38938
4534,9.068,2.38696
4535,9.07,2.39421
4536,9.072,2.38615
4537,9.074,2.3926
4538,9.076,2.3789
4539,9.078,2.38535
4540,9.08,2.38454
4541,9.082,2.37487
4542,9.084,2.37971
4543,9.086,2.40952
4544,9.088,2.38293
4545,9.09,2.39099
4546,9.092,2.38293
4547,9.094,2.38938
4548,9.096,2.39744
4549,9.098,2.39421
4550,9.1,2.38777
4551,9.102,2.38696
4552,9.104,2.38454
4553,9.106,2.37487
4554,9.108,2.39341
4555,9.11,2.38938
4556,9.112,2.37971
4557,9.114,2.38132
4558,9.116,2.38535
4559,9.118,2.38293
4560,9.12,2.36842
4561,9.122,2.36842
4562,9.124,2.37245
4563,9.126,2.3652
4564,9.128,2.36762
4565,9.13,2.37971
4566,9.132,2.38293
4567,9.134,2.38293
4568,9.136,2.38696
4569,9.138,2.38938
4570,9.14,2.38615
4571,9.142,2.38777
4572,9.144,2.39018
4573,9.146,2.40227
4574,9.148,2.40549
4575,9.15,2.40147
4576,9.152,2.4063
4577,9.154,2.3926
4578,9.156,2.39905
4579,9.158,2.39985
4580,9.16,2.39502
4581,9.162,2.39582
4582,9.164,2.38857
4583,9.166,2.41194
4584,9.168,2.40308
4585,9.17,2.39582
4586,9.172,2.38696
4587,9.174,2.38535
4588,9.176,2.39018
4589,9.178,2.38615
4590,9.18,2.38132
4591,9.182,2.37648
4592,9.184,2.38857
4593,9.186,2.38454
4594,9.188,2.38696
4595,9.19,2.38857
4596,9.192,2.39905
4597,9.194,2.39341
4598,9.196,2.39341
4599,9.198,2.39341
4600,9.2,2.40227
4601,9.202,2.4063
4602,9.204,2.40388
4603,9.206,2.40791
4604,9.208,2.39985
4605,9.21,2.40227
4606,9.212,2.38696
4607,9.214,2.38696
4608,9.216,2.3926
4609,9.218,2.39341
4610,9.22,2.39985
4611,9.222,2.40469
4612,9.224,2.39905
4613,9.226,2.39421
4614,9.228,2.39502
4615,9.23,2.39663
4616,9.232,2.39905
4617,9.234,2.40308
4618,9.236,2.39744
4619,9.238,2.39985
4620,9.24,2.40549
4621,9.242,2.40147
4622,9.244,2.40147
4623,9.246,2.41436
4624,9.248,2.40549
4625,9.25,2.40872
4626,9.252,2.41194
4627,9.254,2.41194
4628,9.256,2.41678
4629,9.258,2.42081
4630,9.26,2.42725
4631,9.262,2.41678
4632,9.264,2.41839
4633,9.266,2.41919
4634,9.268,2.41678
4635,9.27,2.41516
4636,9.272,2.45385
4637,9.274,2.42806
4638,9.276,2.43451
4639,9.278,2.43209
4640,9.28,2.43209
4641,9.282,2.41919
4642,9.284,2.42806
4643,9.286,2.43209
4644,9.288,2.43773
4645,9.29,2.44256
4646,9.292,2.44982
4647,9.294,2.47641
4648,9.296,2.5022
4649,9.298,2.53443
4650,9.3,2.56183
4651,9.302,2.58923
4652,9.304,2.62066
4653,9.306,2.65612
4654,9.308,2.67949
4655,9.31,2.70608
4656,9.312,2.75282
4657,9.314,2.78908
4658,9.316,2.84711
4659,9.318,2.91158
4660,9.32,2.98249
4661,9.322,3.04696
4662,9.324,3.10256
4663,9.326,3.16381
4664,9.328,3.23231
4665,9.33,3.29597
4666,9.332,3.3
4667,9.334,3.3
4668,9.336,3.3
4669,9.338,3.3
4670,9.34,3.3
4671,9.342,3.3
4672,9.344,3.3
4673,9.346,3.3
4674,9.348,3.3
4675,9.35,3.3
4676,9.352,3.3
4677,9.354,3.3
4678,9.356,3.26212
4679,9.358,3.23795
4680,9.36,3.1896
4681,9.362,3.11304
4682,9.364,2.97201
4683,9.366,2.86403
4684,9.368,2.73106
4685,9.37,2.61099
4686,9.372,2.51348
4687,9.374,2.41678
4688,9.376,2.32007
4689,9.378,2.22498
4690,9.38,2.11538
4691,9.382,2.07026
4692,9.384,2.0356
4693,9.386,1.98967
4694,9.388,1.93165
4695,9.39,1.88249
4696,9.392,1.87685
4697,9.394,1.83656
4698,9.396,1.80674
4699,9.398,1.79949
4700,9.4,1.75758
4701,9.402,1.72535
4702,9.404,1.68022
4703,9.406,1.64637
4704,9.408,1.62542
4705,9.41,1.623
4706,9.412,1.65685
4707,9.414,1.64879
4708,9.416,1.67216
4709,9.418,1.71084
4710,9.42,1.76081
4711,9.422,1.81722
4712,9.424,1.86557
4713,9.426,1.9244
4714,9.428,1.97516
4715,9.43,2.03238
4716,9.432,2.07187
4717,9.434,2.11055
4718,9.436,2.15407
4719,9.438,2.22821
4720,9.44,2.26769
4721,9.442,2.30879
4722,9.444,2.37245
4723,9.446,2.41758
4724,9.448,2.44901
4725,9.45,2.47238
4726,9.452,2.48769
4727,9.454,2.48447
4728,9.456,2.46916
4729,9.458,2.46835
4730,9.46,2.47883
4731,9.462,2.48689
4732,9.464,2.49092
4733,9.466,2.50462
4734,9.468,2.48125
4735,9.47,2.4893
4736,9.472,2.47963
4737,9.474,2.48286
4738,9.476,2.49172
4739,9.478,2.49656
4740,9.48,2.49253
4741,9.482,2.49092
4742,9.484,2.49011
4743,9.486,2.48044
4744,9.488,2.48769
4745,9.49,2.48044
4746,9.492,2.48286
4747,9.494,2.50623
4748,9.496,2.49817
4749,9.498,2.50139
4750,9.5,2.50864
4751,9.502,2.52154
4752,9.504,2.51509
4753,9.506,2.5159
4754,9.508,2.50864
4755,9.51,2.50864
4756,9.512,2.50864
4757,9.514,2.51348
4758,9.516,2.51187
4759,9.518,2.50945
4760,9.52,2.50542
4761,9.522,2.51509
4762,9.524,2.50864
4763,9.526,2.503
4764,9.528,2.49978
4765,9.53,2.49414
4766,9.532,2.49253
4767,9.534,2.49333
4768,9.536,2.49897
4769,9.538,2.49817
4770,9.54,2.49978
4771,9.542,2.49575
4772,9.544,2.5022
4773,9.546,2.50945
4774,9.548,2.50381
4775,9.55,2.50864
4776,9.552,2.51348
4777,9.554,2.51509
4778,9.556,2.52234
4779,9.558,2.51912
4780,9.56,2.52557
4781,9.562,2.52396
4782,9.564,2.51187
4783,9.566,2.50784
4784,9.568,2.50703
4785,9.57,2.50784
4786,9.572,2.50864
4787,9.574,2.50864
4788,9.576,2.50864
4789,9.578,2.53121
4790,9.58,2.51106
4791,9.582,2.52476
4792,9.584,2.51106
4793,9.586,2.50542
4794,9.588,2.49817
4795,9.59,2.51187
4796,9.592,2.51026
4797,9.594,2.5159
4798,9.596,2.51509
4799,9.598,2.50945
4800,9.6,2.52073
4801,9.602,2.52637
4802,9.604,2.53121
4803,9.606,2.53363
4804,9.608,2.53443
4805,9.61,2.53524
4806,9.612,2.53604
4807,9.614,2.53604
4808,9.616,2.53846
4809,9.618,2.5441
4810,9.62,2.55216
4811,9.622,2.55136
4812,9.624,2.55297
4813,9.626,2.54894
4814,9.628,2.54974
4815,9.63,2.54249
4816,9.632,2.55136
4817,9.634,2.55458
4818,9.636,2.55055
4819,9.638,2.54733
4820,9.64,2.557
4821,9.642,2.55458
4822,9.644,2.5441
4823,9.646,2.53927
4824,9.648,2.56103
4825,9.65,2.55619
4826,9.652,2.55458
4827,9.654,2.56103
4828,9.656,2.55619
4829,9.658,2.55055
4830,9.66,2.56103
4831,9.662,2.55861
4832,9.664,2.56747
4833,9.666,2.57473
4834,9.668,2.56747
4835,9.67,2.56989
4836,9.672,2.56586
4837,9.674,2.56667
4838,9.676,2.55216
4839,9.678,2.56425
4840,9.68,2.557
4841,9.682,2.55861
4842,9.684,2.55055
4843,9.686,2.58681
4844,9.688,2.55458
4845,9.69,2.56747
4846,9.692,2.55458
4847,9.694,2.55136
4848,9.696,2.56747
4849,9.698,2.56908
4850,9.7,2.56747
4851,9.702,2.58359
4852,9.704,2.5844
4853,9.706,2.59326
4854,9.708,2.60051
4855,9.71,2.59648
4856,9.712,2.58681
4857,9.714,2.60938
4858,9.716,2.5981
4859,9.718,2.59729
4860,9.72,2.59407
4861,9.722,2.58601
4862,9.724,2.58359
4863,9.726,2.59245
4864,9.728,2.58601
4865,9.73,2.59326
4866,9.732,2.58923
4867,9.734,2.58842
4868,9.736,2.59326
4869,9.738,2.59648
4870,9.74,2.59084
4871,9.742,2.60293
4872,9.744,2.58923
4873,9.746,2.59648
4874,9.748,2.60857
4875,9.75,2.60857
4876,9.752,2.62388
4877,9.754,2.62711
4878,9.756,2.62147
4879,9.758,2.63678
4880,9.76,2.62147
4881,9.762,2.62066
4882,9.764,2.62388
4883,9.766,2.6263
4884,9.768,2.62469
4885,9.77,2.62549
4886,9.772,2.61824
4887,9.774,2.6126
4888,9.776,2.6126
4889,9.778,2.60857
4890,9.78,2.62066
4891,9.782,2.61663
4892,9.784,2.62469
4893,9.786,2.62227
4894,9.788,2.62227
4895,9.79,2.63436
4896,9.792,2.62388
4897,9.794,2.61985
4898,9.796,2.62791
4899,9.798,2.64484
4900,9.8,2.65128
4901,9.802,2.65451
4902,9.804,2.6537
4903,9.806,2.65451
4904,9.808,2.65048
4905,9.81,2.63919
4906,9.812,2.64725
4907,9.814,2.65128
4908,9.816,2.65451
4909,9.818,2.65451
4910,9.82,2.65612
4911,9.822,2.65128
4912,9.824,2.64242
4913,9.826,2.64886
4914,9.828,2.65612
4915,9.83,2.65773
4916,9.832,2.66337
4917,9.834,2.66659
4918,9.836,2.66176
4919,9.838,2.66418
4920,9.84,2.6674
4921,9.842,2.66821
4922,9.844,2.67143
4923,9.846,2.67143
4924,9.848,2.66982
4925,9.85,2.6811
4926,9.852,2.67788
4927,9.854,2.67949
4928,9.856,2.6948
4929,9.858,2.68593
4930,9.86,2.68513
4931,9.862,2.69077
4932,9.864,2.68674
4933,9.866,2.69077
4934,9.868,2.68755
4935,9.87,2.69883
4936,9.872,2.69077
4937,9.874,2.68996
4938,9.876,2.69802
4939,9.878,2.69399
4940,9.88,2.69963
4941,9.882,2.69883
4942,9.884,2.69641
4943,9.886,2.69641
4944,9.888,2.70527
4945,9.89,2.71172
4946,9.892,2.70689
4947,9.894,2.7093
4948,9.896,2.7222
4949,9.898,2.72945
4950,9.9,2.71817
4951,9.902,2.73106
4952,9.904,2.73187
4953,9.906,2.73912
4954,9.908,2.74799
4955,9.91,2.73429
4956,9.912,2.74073
4957,9.914,2.7359
4958,9.916,2.73429
4959,9.918,2.73993
4960,9.92,2.74154
4961,9.922,2.74234
4962,9.924,2.74234
4963,9.926,2.72703
4964,9.928,2.73267
4965,9.93,2.73751
4966,9.932,2.74234
4967,9.934,2.75201
4968,9.936,2.74073
4969,9.938,2.74879
4970,9.94,2.75121
4971,9.942,2.75604
4972,9.944,2.76571
4973,9.946,2.74799
4974,9.948,2.75846
4975,9.95,2.76249
4976,9.952,2.76894
4977,9.954,2.78264
4978,9.956,2.78264
4979,9.958,2.79231
4980,9.96,2.79311
4981,9.962,2.81084
4982,9.964,2.79231
4983,9.966,2.7915
4984,9.968,2.80037
4985,9.97,2.79311
4986,9.972,2.80278
4987,9.974,2.80117
4988,9.976,2.80117
4989,9.978,2.79231
4990,9.98,2.79795
4991,9.982,2.79311
4992,9.984,2.79714
4993,9.986,2.79634
4994,9.988,2.81004
4995,9.99,2.80601
4996,9.992,2.80681
4997,9.994,2.79714
4998,9.996,2.80198
4999,9.998,2.80278
5000,10.0,2.81004
5001,10.002,2.81165
5002,10.004,2.81326
5003,10.006,2.81245
5004,10.008,2.80681
5005,10.01,2.81004
5006,10.012,2.81004
5007,10.014,2.80601
5008,10.016,2.8189
5009,10.018,2.84952
5010,10.02,2.82535
5011,10.022,2.81326
5012,10.024,3.05179
5013,10.026,2.79795
5014,10.028,2.79473
5015,10.03,2.78425
5016,10.032,2.80198
5017,10.034,2.80278
5018,10.036,2.8052
5019,10.038,2.80923
5020,10.04,2.80601
5021,10.042,2.80278
5022,10.044,2.81326
5023,10.046,2.83421
5024,10.048,2.79311
5025,10.05,2.80037
5026,10.052,2.8052
5027,10.054,2.80359
5028,10.056,2.81245
5029,10.058,2.79956
5030,10.06,2.79795
5031,10.062,2.79473
5032,10.064,2.79553
5033,10.066,2.79956
5034,10.068,2.79956
5035,10.07,2.78908
5036,10.072,2.79311
5037,10.074,2.80359
5038,10.076,2.77297
5039,10.078,2.76733
5040,10.08,2.76974
5041,10.082,2.76733
5042,10.084,2.7641
5043,10.086,2.77297
5044,10.088,2.76249
5045,10.09,2.77297
5046,10.092,2.76491
5047,10.094,2.77136
5048,10.096,2.76733
5049,10.098,2.77458
5050,10.1,2.80037
5051,10.102,2.77377
5052,10.104,2.75604
5053,10.106,2.76007
5054,10.108,2.76652
5055,10.11,2.7641
5056,10.112,2.76974
5057,10.114,2.7633
5058,10.116,2.75363
5059,10.118,2.73832
5060,10.12,2.73348
5061,10.122,2.73026
5062,10.124,2.72623
5063,10.126,2.72864
5064,10.128,2.72542
5065,10.13,2.71656
5066,10.132,2.71172
5067,10.134,2.70286
5068,10.136,2.68916
5069,10.138,2.68996
5070,10.14,2.69077
5071,10.142,2.68513
5072,10.144,2.67062
5073,10.146,2.67949
5074,10.148,2.67788
5075,10.15,2.67304
5076,10.152,2.67062
5077,10.154,2.66337
5078,10.156,2.67546
5079,10.158,2.65934
5080,10.16,2.65128
5081,10.162,2.65612
5082,10.164,2.64484
5083,10.166,2.64
5084,10.168,2.64886
5085,10.17,2.63194
5086,10.172,2.62227
5087,10.174,2.6263
5088,10.176,2.61985
5089,10.178,2.61341
5090,10.18,2.5989
5091,10.182,2.59648
5092,10.184,2.58923
5093,10.186,2.59084
5094,10.188,2.58762
5095,10.19,2.58601
5096,10.192,2.58278
5097,10.194,2.58762
5098,10.196,2.57956
5099,10.198,2.58117
5100,10.2,2.57392
5101,10.202,2.57714
5102,10.204,2.56828
5103,10.206,2.57392
5104,10.208,2.56667
5105,10.21,2.56747
5106,10.212,2.56989
5107,10.214,2.55861
5108,10.216,2.54733
5109,10.218,2.5441
5110,10.22,2.5433
5111,10.222,2.53604
5112,10.224,2.53443
5113,10.226,2.52476
5114,10.228,2.52879
5115,10.23,2.52073
5116,10.232,2.51832
5117,10.234,2.5167
5118,10.236,2.50059
5119,10.238,2.503
5120,10.24,2.49414
5121,10.242,2.50462
5122,10.244,2.50139
5123,10.246,2.49253
5124,10.248,2.49333
5125,10.25,2.48366
5126,10.252,2.49011
5127,10.254,2.48689
5128,10.256,2.48366
5129,10.258,2.47722
5130,10.26,2.48447
5131,10.262,2.48608
5132,10.264,2.47963
5133,10.266,2.51509
5134,10.268,2.48447
5135,10.27,2.47802
5136,10.272,2.45143
5137,10.274,2.48608
5138,10.276,2.4748
5139,10.278,2.46352
5140,10.28,2.46674
5141,10.282,2.46029
5142,10.284,2.46674
5143,10.286,2.46674
5144,10.288,2.46996
5145,10.29,2.4619
5146,10.292,2.4619
5147,10.294,2.49656
5148,10.296,2.46432
5149,10.298,2.46593
5150,10.3,2.44015
5151,10.302,2.45062
5152,10.304,2.45626
5153,10.306,2.46593
5154,10.308,2.47399
5155,10.31,2.47722
5156,10.312,2.46916
5157,10.314,2.4748
5158,10.316,2.47319
5159,10.318,2.47641
5160,10.32,2.47399
5161,10.322,2.49736
5162,10.324,2.45868
5163,10.326,2.45626
5164,10.328,2.45546
5165,10.33,2.46755
5166,10.332,2.45385
5167,10.334,2.46352
5168,10.336,2.45223
5169,10.338,2.45062
5170,10.34,2.45385
5171,10.342,2.44821
5172,10.344,2.45868
5173,10.346,2.45465
5174,10.348,2.45304
5175,10.35,2.44901
5176,10.352,2.44821
5177,10.354,2.44418
5178,10.356,2.45143
5179,10.358,2.46352
5180,10.36,2.45143
5181,10.362,2.45062
5182,10.364,2.4619
5183,10.366,2.45788
5184,10.368,2.47077
5185,10.37,2.45546
5186,10.372,2.45868
5187,10.374,2.4611
5188,10.376,2.48769
5189,10.378,2.45788
5190,10.38,2.46593
5191,10.382,2.45062
5192,10.384,2.44498
5193,10.386,2.44498
5194,10.388,2.44176
5195,10.39,2.43612
5196,10.392,2.45062
5197,10.394,2.44095
5198,10.396,2.44337
5199,10.398,2.43692
5200,10.4,2.43209
5201,10.402,2.43612
5202,10.404,2.44821
5203,10.406,2.45788
5204,10.408,2.46352
5205,10.41,2.45949
5206,10.412,2.46593
5207,10.414,2.46916
5208,10.416,2.46916
5209,10.418,2.46674
5210,10.42,2.46835
5211,10.422,2.46029
5212,10.424,2.46352
5213,10.426,2.46513
5214,10.428,2.46432
5215,10.43,2.46916
5216,10.432,2.45868
5217,10.434,2.45546
5218,10.436,2.46432
5219,10.438,2.46432
5220,10.44,2.4619
5221,10.442,2.46674
5222,10.444,2.46916
5223,10.446,2.46996
5224,10.448,2.4611
5225,10.45,2.46029
5226,10.452,2.46755
5227,10.454,2.47077
5228,10.456,2.45546
5229,10.458,2.47883
5230,10.46,2.46352
5231,10.462,2.45868
5232,10.464,2.46432
5233,10.466,2.45304
5234,10.468,2.45788
5235,10.47,2.46271
5236,10.472,2.45143
5237,10.474,2.4474
5238,10.476,2.44659
5239,10.478,2.44015
5240,10.48,2.44498
5241,10.482,2.42564
5242,10.484,2.4337
5243,10.486,2.43048
5244,10.488,2.42403
5245,10.49,2.42886
5246,10.492,2.42564
5247,10.494,2.42806
5248,10.496,2.43128
5249,10.498,2.44176
5250,10.5,2.44579
5251,10.502,2.45062
5252,10.504,2.45385
5253,10.506,2.46352
5254,10.508,2.46755
5255,10.51,2.46432
5256,10.512,2.45385
5257,10.514,2.46271
5258,10.516,2.45788
5259,10.518,2.45868
5260,10.52,2.47883
5261,10.522,2.48044
5262,10.524,2.46916
5263,10.526,2.47158
5264,10.528,2.46271
5265,10.53,2.46755
5266,10.532,2.45304
5267,10.534,2.45223
5268,10.536,2.45465
5269,10.538,2.45707
5270,10.54,2.45223
5271,10.542,2.44982
5272,10.544,2.45385
5273,10.546,2.46674
5274,10.548,2.45385
5275,10.55,2.45788
5276,10.552,2.44982
5277,10.554,2.44821
5278,10.556,2.45304
5279,10.558,2.45868
5280,10.56,2.45546
5281,10.562,2.43531
5282,10.564,2.45546
5283,10.566,2.45788
5284,10.568,2.45868
5285,10.57,2.45788
5286,10.572,2.45626
5287,10.574,2.45143
5288,10.576,2.45465
5289,10.578,2.45223
5290,10.58,2.45385
5291,10.582,2.44498
5292,10.584,2.42161
5293,10.586,2.42564
5294,10.588,2.42322
5295,10.59,2.42645
5296,10.592,2.42322
5297,10.594,2.42322
5298,10.596,2.41839
5299,10.598,2.42403
5300,10.6,2.41597
5301,10.602,2.42403
5302,10.604,2.42
5303,10.606,2.42161
5304,10.608,2.42403
5305,10.61,2.43048
5306,10.612,2.43128
5307,10.614,2.43209
5308,10.616,2.42967
5309,10.618,2.42806
5310,10.62,2.42886
5311,10.622,2.43289
5312,10.624,2.42645
5313,10.626,2.43289
5314,10.628,2.42
5315,10.63,2.42725
5316,10.632,2.41516
5317,10.634,2.42161
5318,10.636,2.43128
5319,10.638,2.42564
5320,10.64,2.42806
5321,10.642,2.41839
5322,10.644,2.42242
5323,10.646,2.43289
5324,10.648,2.43531
5325,10.65,2.43209
5326,10.652,2.42645
5327,10.654,2.43531
5328,10.656,2.43612
5329,10.658,2.43209
5330,10.66,2.44418
5331,10.662,2.44176
5332,10.664,2.43451
5333,10.666,2.44176
5334,10.668,2.44095
5335,10.67,2.44256
5336,10.672,2.43934
5337,10.674,2.43048
5338,10.676,2.42886
5339,10.678,2.42161
5340,10.68,2.42
5341,10.682,2.41839
5342,10.684,2.42403
5343,10.686,2.40711
5344,10.688,2.41033
5345,10.69,2.39502
5346,10.692,2.39905
5347,10.694,2.40147
5348,10.696,2.40872
5349,10.698,2.41114
5350,10.7,2.40147
5351,10.702,2.40549
5352,10.704,2.41839
5353,10.706,2.41194
5354,10.708,2.42081
5355,10.71,2.4337
5356,10.712,2.41758
5357,10.714,2.41839
5358,10.716,2.42725
5359,10.718,2.42886
5360,10.72,2.42322
5361,10.722,2.42403
5362,10.724,2.42242
5363,10.726,2.41839
5364,10.728,2.42161
5365,10.73,2.42
5366,10.732,2.42081
5367,10.734,2.41033
5368,10.736,2.41194
5369,10.738,2.40388
5370,10.74,2.40549
5371,10.742,2.40872
5372,10.744,2.40952
5373,10.746,2.41033
5374,10.748,2.41033
5375,10.75,2.41275
5376,10.752,2.40388
5377,10.754,2.41033
5378,10.756,2.40147
5379,10.758,2.41355
5380,10.76,2.4063
5381,10.762,2.41436
5382,10.764,2.42484
5383,10.766,2.41839
5384,10.768,2.41275
5385,10.77,2.41194
5386,10.772,2.40549
5387,10.774,2.41758
5388,10.776,2.41436
5389,10.778,2.4063
5390,10.78,2.41275
5391,10.782,2.40147
5392,10.784,2.40388
5393,10.786,2.39421
5394,10.788,2.40549
5395,10.79,2.40147
5396,10.792,2.40469
5397,10.794,2.40147
5398,10.796,2.40147
5399,10.798,2.40147
5400,10.8,2.40388
5401,10.802,2.40791
5402,10.804,2.40227
5403,10.806,2.41275
5404,10.808,2.42484
5405,10.81,2.41597
5406,10.812,2.41758
5407,10.814,2.41758
5408,10.816,2.41919
5409,10.818,2.42725
5410,10.82,2.42806
5411,10.822,2.42161
5412,10.824,2.43451
5413,10.826,2.43289
5414,10.828,2.42322
5415,10.83,2.42725
5416,10.832,2.4337
5417,10.834,2.42886
5418,10.836,2.42725
5419,10.838,2.40872
5420,10.84,2.42
5421,10.842,2.41597
5422,10.844,2.40952
5423,10.846,2.42242
5424,10.848,2.41758
5425,10.85,2.43209
5426,10.852,2.42081
5427,10.854,2.42
5428,10.856,2.42725
5429,10.858,2.42886
5430,10.86,2.43612
5431,10.862,2.42806
5432,10.864,2.42564
5433,10.866,2.42806
5434,10.868,2.42564
5435,10.87,2.42322
5436,10.872,2.41033
5437,10.874,2.41919
5438,10.876,2.39985
5439,10.878,2.38615
5440,10.88,2.39502
5441,10.882,2.40388
5442,10.884,2.41033
5443,10.886,2.41678
5444,10.888,2.42564
5445,10.89,2.41114
5446,10.892,2.40952
5447,10.894,2.40549
5448,10.896,2.39099
5449,10.898,2.38938
5450,10.9,2.40711
5451,10.902,2.40549
5452,10.904,2.40711
5453,10.906,2.42
5454,10.908,2.40388
5455,10.91,2.40711
5456,10.912,2.42403
5457,10.914,2.41516
5458,10.916,2.42403
5459,10.918,2.42564
5460,10.92,2.43209
5461,10.922,2.42725
5462,10.924,2.42161
5463,10.926,2.42886
5464,10.928,2.43209
5465,10.93,2.43128
5466,10.932,2.41839
5467,10.934,2.42081
5468,10.936,2.41919
5469,10.938,2.41516
5470,10.94,2.42081
5471,10.942,2.42806
5472,10.944,2.43209
5473,10.946,2.42161
5474,10.948,2.40711
5475,10.95,2.41275
5476,10.952,2.41355
5477,10.954,2.42242
5478,10.956,2.42403
5479,10.958,2.43773
5480,10.96,2.42886
5481,10.962,2.43531
5482,10.964,2.44176
5483,10.966,2.43451
5484,10.968,2.43612
5485,10.97,2.43612
5486,10.972,2.44901
5487,10.974,2.42967
5488,10.976,2.42886
